	summarized	lineages	abundances	resid	coverage
SRR25925779.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.5089710032136637), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.26897121344901986), ('Other', 0.21844261084739866), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.00118704576672611), ('XBB* (XBB.X)', 0.0003242288806998918)]	EG.5.1.4 XBB.1.16 EG.5.1.1-like XBB.1.16.1 HK.3-like XBB.1.16.11 XBB.1.16.18 XBB.1.16.17 JF.1 FL.1.5.1 XBB.1.16.19 XBB.1.16.10 FU.1 XBB.1.9.7 XBB.1.16.5 HQ.1 FL.10.1 HN.1 XBB.1.16.15 FU.4 XBB.1.16.8 XBB.1.16.20 XCD XBB.1.16.16 EG.5.2.3 HF.1 XBB.1.16.7 XBB.1.5.54 FL.2.3 EG.2.4 EU.1 JD.1.1 XBB.1.44.1 GB.2 EG.9.1 HP.1.1 FL.19.1 GK.1.1 XBB.1.16.14 GN.3 FU.5 FP.2.1.1 FE.1.2	0.26167106 0.13910958 0.12161255 0.11705504 0.09662778 0.08629393 0.08359511 0.03917572 0.03803885 0.00540536 0.00189036 0.00092421 0.00069061 0.00052924 0.00044969 0.00036643 0.00035625 0.00034159 0.00033242 0.00026506 0.00021775 0.00020921 0.00020227 0.00018642 0.00018551 0.00018349 0.00014002 0.00013512 0.00013317 0.00012491 0.00012170 0.00011861 0.00011650 0.00011543 0.00011334 0.00011279 0.00011078 0.00010994 0.00010726 0.00010703 0.00010629 0.00010415 0.00010357	10.728122871169933	91.74999163963481
SRR25939620.variants.tsv	[('Other', 0.9993293329537967), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.00041240300125471203), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.00025826399441958515)]	XBB.1.16-like GK.1.2 XBB.1.16.13 XBB.1.16.19 XBB.1.16.10	0.99932933 0.00025826 0.00017787 0.00011914 0.00011539	4.6033954475811	34.3376918703809
SRR26089718.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.5272039968793591), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.23783262420303788), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.14323599762467046), ('XBB* (XBB.X)', 0.06252199887422255), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.024096397607708812), ('Other', 0.005108936652038559)]	XBB.1.16.1 XBB.1.16.9 XBB.1.5 XBB.1.16 XBB.1.5.10 XBB.1.9.2 XBB.1.22 JF.1 EG.5.1 XBB.1.16.15 HT.2 JD.1.1 XBB.2.3 XBB.1.16.6 FL.1.5 JA.1 EG.2 FL.1.5.1 XBB.1.5.39-like EG.5.1.6 JD.1 XBB.1.5.81 XBB.1.5.77 XBB.1.5.27 EG.5.2.1 FY.4 XBB.1.16.22 XBB.1.5.32 XBB.1.24-like XBB.1.5.65	0.23050800 0.11544500 0.11122029 0.07602800 0.06738130 0.06692649 0.06123775 0.05607480 0.04836414 0.03343062 0.02953590 0.02009270 0.01495006 0.01447070 0.01046754 0.00914634 0.00774522 0.00476345 0.00411523 0.00355872 0.00263459 0.00210970 0.00180180 0.00165563 0.00141044 0.00128425 0.00124688 0.00106838 0.00099371 0.00033234	9.45935923300572	98.22091428953617
SRR26266578.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.5301953345491015), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.25404349369144186), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.19844428727266528), ('Other', 0.008463480978826658), ('XBB* (XBB.X)', 0.004181320056346034)]	EG.5.1.4 XBB.1.5.28 XBB.1.16.20 EG.5.1 HN.1 XBB.1.16.11 XBB.1.5.47-like FP.3 XBB.1.16.10 XBB.1.16.19 HS.1 FL.2.3.1 HK.1 XBB.1.5.10 XBB.1.5.81 XBB.1.16.18 FL.27 FL.10 XBB.1.16.3 FE.1.2 XBB.1.44.1 XBB.1.16.16 HP.1.1 XBB.1.16.7 XBB.1.5.50 EG.5.1.6 XBB.1.16.15 GU.1 JF.2 HQ.1 XBB.1.16.8 XBB.1.12 XBB.1.27 HK.6 XBB.1.5.45 FL.29 XBB.1.45.1 GW.1.1 XBB.1.3 GC.1 FL.4.2 FL.9 GY.8 HR.1 XBB.1.15.1 FL.21.1 FT.1 XBB.1.5.82 HA.1 FL.23.1 FL.3.1 XBB.1.21 EK.2.1 FL.26 XBB.1.5.44 XBB.1.5.41 XBB.1.47.1 FW.2 XBB.1.37.1 HT.2 XBB.1.5.87 EG.2.4 FL.5.1 XBB.1.5.64 FL.2.2.1 FL.11 FL.19.1 FL.22 XBB.1.36 XCG FY.2.1 FU.1 XBB.1.16.9 FL.23 HZ.1 FY.4.1.1	0.31997140 0.19443177 0.17283690 0.12107685 0.08527772 0.07715912 0.00835649 0.00192927 0.00113347 0.00090540 0.00057747 0.00057094 0.00051281 0.00050260 0.00041017 0.00033367 0.00032785 0.00032060 0.00028272 0.00023442 0.00023171 0.00022936 0.00022921 0.00021465 0.00021204 0.00021066 0.00020529 0.00020472 0.00020007 0.00019962 0.00019736 0.00019222 0.00019147 0.00017700 0.00017518 0.00016913 0.00015610 0.00015489 0.00015147 0.00014852 0.00014717 0.00014001 0.00013991 0.00013579 0.00013552 0.00013510 0.00013357 0.00013294 0.00012901 0.00012769 0.00012725 0.00012653 0.00012524 0.00012480 0.00012419 0.00012372 0.00012246 0.00012213 0.00011726 0.00011665 0.00011595 0.00011582 0.00011438 0.00011418 0.00011344 0.00011217 0.00011154 0.00010906 0.00010790 0.00010699 0.00010654 0.00010330 0.00010226 0.00010193 0.00010174 0.00010141	13.120457953216523	88.88071430960105
SRR26043575.variants.tsv	[('Other', 0.8536622999281228), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.12592950000011272), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.013245000000210493), ('Omicron', 0.007163199947229429)]	Misc(1) XBB.1.16 XBB.2.3.3-like XBB.1.16-like XBB.1-like XBB.1.16.6-like HK.3.1 CK.1.3	0.71605300 0.12592950 0.04848480 0.03673030 0.02800400 0.02439020 0.01324500 0.00716320	0.05105874016006961	28.31488479416781
SRR26120659.variants.tsv	[('XBB* (XBB.X)', 0.3092778853962591), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.2959179938695822), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.17157300150367183), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.17141040108153388), ('Other', 0.045197701066991995), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.006622998738294895)]	FY.5 EG.2 XBB.1.16.23 XBB.1.5.28 XBB.1.41.1 XBB.1.5.43 FL.1.5.1 XBB.1.16.15 XBB.1.16.2-like EG.5.1.4 XBB.1.5.20 JC.1 HN.1 FL.26 XBB.2.3.11 XBB.1.5.27	0.21211189 0.16891400 0.11764700 0.07736000 0.07734620 0.05875200 0.05798962 0.05376340 0.04519770 0.04000000 0.03413823 0.01981980 0.01904760 0.00996678 0.00662300 0.00132277	8.408815535370351	94.29488680065545
SRR26264576.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.4831732690196278), ('XBB* (XBB.X)', 0.3769480489633345), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.11433558804267906), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.016739836268652795), ('Other', 0.004517585137336732), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.0015167700177241535), ('Omicron', 0.0012879017259992914), ('A', 0.0006500430282218776)]	JF.1 XBB.1.22.2 FY.4.1.1 XBB.1.16.12 XBB.1.16.6 EG.5.1 EG.5.1.4 XBB.1.16 FL.1 XBB.1.37.1 FL.23 XBB.1.16.24 FL.4.10 XBB.1.5.27 FL.24 JJ.1 XBB.1.5.82 FL.6 EG.2.3 FL.29 FL.4.6 EG.2.4 FU.5 FL.4.9 FL.2.2 XBB.1.5.94 FY.2 FG.3 XBB.4.1 FT.1 XBB.1.16.20 FT.2 XBB.1.5.74 XBB.1.27 HU.1 EG.5.2.3 FL.26 FL.23.1 XBB.1.33 HR.1 XBB.1.5.58 EG.6.1 HU.2 FL.5.1 FL.27 EG.5.2.1 XBB.1.5.105 FE.1.1.4 XBB.2.9 XBB.1.16.4 EG.5.1.2 B.1.616 XBB.1.44.1 EG.5.1.7 GA.4.1 XBB.1.5.85 FL.1.5.2 FL.2.3.1 FL.30 XBB.1.16.9 XBL.1 FY.6 XBW FW.1.1 GM.1 FP.4 HE.1 GW.3 FL.13.2 BF.5.3 HK.9 FL.20 FY.3.1 XCL HC.1 FL.9 XBB.1.45.1 XBB.1.36 XBB.1.5.87 EG.1.4.1 HD.1.1 FE.1.1.2 FL.10.2 XAW HF.1.1 XBB.7 JD.1.2 EK.3 XBV GM.3 FL.4.5 XBB.1.5.44 FL.3.3 GW.5 FL.17.1 FP.2.1.1 XBB.1.16.10 GJ.1.1 B.1.1.529 GW.2 XBB.1.41.2 XBB.1.5.22 FY.2.1 B.1.629 XBB.1.47.1 HT.1 FG.1 FL.1.2 EG.9 FY.1.2 FH.1 A.28 XBJ.1.1 FL.3.2 EG.2.2 JB.1 GC.1 XBB.1.5.69 XBB.1.5.90 HU.1.1 A.27 FL.15 XBB.1.5.34 XBB.1.9.6 HN.1 XBB.1.24.2 FL.1.3 XCH.1 XBB.1.5.5 FL.14 XBC.1.6.4 EG.10.1 GW.1.1 FT.3.1 GV.1 EG.1.8 FL.17 EG.5.1.3 EP.2 AP.1 B.1.641 XBC.1.2.1 HG.1 FL.19 XCF.2 JC.1 GS.4.1 XBB.1.15.1 B.1.619.1 A.30 B.1.637.1	0.24741900 0.20035362 0.15844511 0.11809768 0.08500066 0.03649511 0.03345214 0.02669159 0.01282082 0.00222883 0.00205713 0.00182799 0.00172997 0.00170381 0.00168492 0.00164745 0.00140766 0.00140592 0.00140351 0.00135706 0.00131234 0.00131191 0.00126792 0.00121384 0.00119933 0.00115287 0.00115274 0.00110573 0.00109224 0.00100351 0.00097731 0.00097408 0.00096293 0.00088968 0.00088880 0.00088086 0.00083264 0.00078378 0.00077882 0.00077172 0.00077065 0.00075244 0.00074906 0.00069638 0.00068934 0.00068792 0.00066094 0.00063351 0.00060340 0.00059983 0.00059974 0.00059791 0.00059288 0.00058571 0.00057770 0.00055571 0.00055474 0.00055269 0.00054215 0.00054215 0.00053008 0.00052829 0.00052016 0.00051837 0.00051607 0.00051488 0.00049714 0.00048415 0.00047985 0.00047733 0.00046795 0.00046264 0.00046173 0.00045645 0.00044634 0.00044170 0.00041996 0.00041667 0.00041632 0.00041505 0.00041212 0.00040637 0.00040502 0.00040112 0.00039664 0.00039248 0.00039062 0.00038707 0.00038698 0.00038344 0.00038183 0.00037193 0.00036988 0.00036914 0.00035994 0.00035507 0.00035250 0.00034594 0.00034572 0.00034560 0.00034519 0.00033829 0.00033591 0.00033578 0.00033042 0.00032765 0.00032386 0.00031027 0.00030807 0.00029223 0.00029049 0.00028349 0.00027779 0.00027611 0.00027518 0.00027503 0.00027293 0.00027285 0.00027211 0.00027053 0.00025924 0.00024903 0.00024649 0.00024426 0.00024313 0.00023635 0.00023590 0.00022014 0.00021973 0.00021711 0.00021368 0.00021273 0.00021254 0.00020868 0.00019771 0.00019724 0.00019310 0.00019047 0.00018706 0.00017633 0.00016423 0.00016372 0.00015724 0.00014930 0.00013593 0.00011458 0.00011409 0.00011408 0.00011233 0.00010732 0.00010275	17.17603106723522	99.42146272949202
SRR26089720.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.5219509749065856), ('Other', 0.3183467563298451), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.05960259202380489), ('XBB* (XBB.X)', 0.058653704325289595), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0371782016967903), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.003372670572151795), ('Omicron', 0.0008949908579424265)]	EG.6.1 XBB.1.16-like XBB.2.3 XBB.1.22 XBB.1.9.2 XBB.1.16.6 EG.5 HV.1 XBB.1.5.10 FL.15 FL.23 XBB.1.18 EG.11 XBB.1.16.10 XBB XBB.1.25 BA.2.34 BA.2.23	0.43750000 0.31834676 0.05960259 0.05549977 0.05042198 0.03610409 0.01990379 0.00787402 0.00337267 0.00310559 0.00185528 0.00150602 0.00129032 0.00107411 0.00093795 0.00070997 0.00051200 0.00038299	7.822735707844703	98.45500451459719
SRR26166223.variants.tsv	[('Other', 0.9999999999985208)]	Misc	1.00000000	1.2438024363350714e-12	4.354078186135171
SRR26054351.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.5138551429046545), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.36669225847550674), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.11695852539221538), ('XBB* (XBB.X)', 0.00010313210527179034)]	XBB.1.16.12 FL.18 XBB.1.16.6 FL.2 XBB.1.5.28 XBB.1.5.66 EG.5.1.3 FL.27 HA.1 XBB.1.5.67 HN.1 GN.1 HR.1 XBB.1.5.1 FL.2.6 FL.2.3 FL.4.8 HQ.1 FL.29 GY.1 XBB.1.9.5 GV.1 FL.8 JF.2 FL.1.4 XBB.1.5.82 HK.6 XBB.1.16.8 XBB.1.9.7 HP.1.1 FL.18.1.1 FL.21.2 FL.12 GW.2 XBB.1.5.94 FL.5.1 FL.9	0.34840634 0.26048886 0.16500809 0.09832229 0.07226138 0.04210842 0.00477060 0.00071429 0.00063877 0.00037305 0.00035079 0.00032759 0.00032555 0.00021425 0.00021282 0.00019497 0.00019121 0.00018680 0.00018016 0.00016077 0.00016003 0.00015516 0.00015408 0.00015291 0.00014219 0.00014128 0.00013969 0.00012703 0.00012639 0.00012338 0.00011814 0.00011163 0.00011092 0.00010313 0.00010288 0.00010282 0.00010038	10.968132241398841	90.7935658629569
SRR26442348.variants.tsv	[('Omicron', 0.4572563116374109), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.32803454914473024), ('XBB* (XBB.X)', 0.20132502377628417), ('Other', 0.011942845808756897)]	XBB.1 FZ.2 BQ.1.1.44 XBE XBB.1.5.13 BQ.1.2 BQ.1.1.28 XBB.1.5.16 BQ.1.11 BQ.1.1.4 XBW BA.2.75.6 XBB.1.5.26 BE.7 BQ.1.1.76 EK.3 XBB.1.5.36 BA.2.3 BN.1.4.3 XBB.1.5.62 BQ.1.1.77 BA.2.79 XCG XBB.1.13 BQ.1.1.24 GN.4 XBB.1.5.55 BQ.1.17 XBB.1.5.35 BQ.1.20 BA.2.16 FG.3 BQ.1.25 HZ.2 BQ.1.1.59 BA.2.65 BQ.1.1.56 BA.2.34 XBB.1.5.98 EU.1 DN.1 XBB.1.5.50 BQ.1.1.51 EA.2 XBB.1.37 XBB.1.2 XBB.1.28 BE.5 XBB.1.5.100 BM.2.2 XBB.1.5.21 BQ.1.1.55 XBB.1.5.31 BA.2.3.16 BA.5.1.1 BA.2.19 XCL XCD BQ.1.1.65	0.20039873 0.17783700 0.12206309 0.11210106 0.09887007 0.09084999 0.04812527 0.04551878 0.04124590 0.03118390 0.01124503 0.00343794 0.00140113 0.00126407 0.00109051 0.00082576 0.00073975 0.00073808 0.00056850 0.00053925 0.00051975 0.00048654 0.00048403 0.00046926 0.00043649 0.00036200 0.00028935 0.00028625 0.00026724 0.00025413 0.00024530 0.00024062 0.00022500 0.00020663 0.00020183 0.00020133 0.00017828 0.00017726 0.00017259 0.00017120 0.00016526 0.00016189 0.00016163 0.00016108 0.00015473 0.00015225 0.00015005 0.00014854 0.00014788 0.00014771 0.00014633 0.00014280 0.00013706 0.00012697 0.00011246 0.00010904 0.00010692 0.00010687 0.00010034	12.298555083799712	93.37524663077284
SRR26030402.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.32555480609434145), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.273903764669357), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.2606445714911349), ('XBB* (XBB.X)', 0.13667505162638938), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.0002071819994700464), ('Other', 0.00012710215498827504)]	XBB.1.16.12 XBB.1.5.28 XBB.1.16.17 XBB.1.42.1 EG.5.1.1 HN.1 GN.1.1 FL.1.5.1 XBB.1.19.1 XBB.1.5.73 HK.6 EG.5.1.4 XBB.1.9.7 FP.3 XBB.1.16.10 XBB.1.16.18 EG.2.5 HS.1 XBB.1.5.81 HP.1.1 XBB.1.44.1 HQ.1 FL.29 FP.2.1 GS.4 XBB.1.3 HR.1 FU.5 GY.8 XBB.1.5.87 GY.6 XBB.1.16.15 XBB.1.16.14 FL.23.1 FL.19.1 HF.1.1 XBB.1.16.7 XBB.1.16.16 HC.1 XCK FL.9 XBB.2.9 FL.2.3.1 JF.1 XBB.1.5.64 GW.1 FL.3.1 XBB.1.16.5 XBB.1.31.1 GB.2 GW.2 FE.1.2 GY.3 HF.1.2	0.21210642 0.16619196 0.10978672 0.09840533 0.09139322 0.07681740 0.05906010 0.03577595 0.03505637 0.03299125 0.02382978 0.02341194 0.02114361 0.00185524 0.00110100 0.00086430 0.00062172 0.00053815 0.00041275 0.00040967 0.00037517 0.00030507 0.00027659 0.00022085 0.00020718 0.00020275 0.00020175 0.00018838 0.00018396 0.00018106 0.00017328 0.00016311 0.00015584 0.00014595 0.00013507 0.00013441 0.00013387 0.00013177 0.00012778 0.00012710 0.00012235 0.00011954 0.00011864 0.00011837 0.00011683 0.00011549 0.00011154 0.00011068 0.00010982 0.00010819 0.00010805 0.00010645 0.00010209 0.00010061	9.539884404966983	95.29144233020098
SRR26269721.variants.tsv	[('Other', 0.6917720599399853), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.17910399999998053), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.1052629999987352), ('Omicron', 0.016666699994755448), ('XBB* (XBB.X)', 0.007194239999435161)]	Misc(3) XBB.1.5.74 XBB.2.3 XBB.1.16-like BG.2 XBB.1.30	0.64392516 0.17910400 0.10526300 0.04784690 0.01666670 0.00719424	0.20486924218281571	24.532655586396015
SRR26099334.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.4479533396073821), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.26256836489376173), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.1298927895158838), ('Other', 0.09892556452746919), ('XBB* (XBB.X)', 0.055920277138337644), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.0016302930089851762)]	XBB.1.16.20 XBB.1.9.1 XBB.1.16.13 XBB.1.5.93 XBB.1.9.2-like EG.5.1.6 XBB.1.16 XBB.1.22 FL.15 HF.1 XBB.1.16.19 XBB.1.16.10 XBB.1.5.70 XBB.1.5.10 XBB.2.3.12 XBB.1.5.67 XBB.2.3.9 EG.5.1.2 EG.10.1 HQ.1 XBB.2.3.10 XBB.1.5.55 FL.2.3.1 FE.1.2 FL.19.1 EG.6.1 EG.6 XBB.1.16.15 XBB.1.16.18 GK.1.1 XBB.1.22.2 XBB.1.5.50 JD.1.1 FL.27 EK.2 XBB.1.16.14 XBB.1.44.1 GY.1 XBB.1.12 EG.8 EG.9.1 XBB.1.16.7 XCD GJ.1.2.1 XBB.1.16.4 FL.1.5 FL.30 FL.18.1 FL.17 XBB.1.16.8 FL.4.2 FL.9 XBB.1.45.1 FL.24 FL.23.1 XBB.1.41.2 FL.1.5.2 XBB.1.16.16 FL.7 HU.2 GK.3 FP.4 FL.5.1 FT.2 FU.5 EG.5.1.1 HA.1	0.22780832 0.13896569 0.13213213 0.12532173 0.09874908 0.08491492 0.07878700 0.05446857 0.03446988 0.00298063 0.00261780 0.00198906 0.00115623 0.00086505 0.00056355 0.00056333 0.00055123 0.00043592 0.00043497 0.00041480 0.00033953 0.00032432 0.00030090 0.00030039 0.00025969 0.00025465 0.00025273 0.00024712 0.00024630 0.00024266 0.00023773 0.00023444 0.00022610 0.00022341 0.00022226 0.00020961 0.00020551 0.00020109 0.00019436 0.00018964 0.00018772 0.00018760 0.00017648 0.00017599 0.00017123 0.00016784 0.00016151 0.00015946 0.00015124 0.00014765 0.00014503 0.00014386 0.00014226 0.00014148 0.00013832 0.00013644 0.00013465 0.00012502 0.00011834 0.00011793 0.00011765 0.00011707 0.00011388 0.00010369 0.00010276 0.00010261 0.00010053	12.391736917636418	91.40888874026018
SRR26030343.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.8618040706984383), ('XBB* (XBB.X)', 0.1348082351224174), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.001339068513100051), ('Other', 0.00019637188947059416), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.00018488631683622852), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.00011302782645916434)]	HV.1 EG.5.1.3 EG.5.1 XBB.1.22 FL.10 JG.1 XBB.1.25 FY.6 FL.30 FL.27 XBB.1.44.1 XBB.1.5.9 HK.6 XBB.1.5.94 XCD EG.6 XBB.2.3 XBB.1.12 FL.1.3 FL.18.1 XBB.1.5.64 HT.1 XBB.6.1 XBB.1.5.76 XBB.1.5.50 FL.5.1 GD.3 XBB.1.9.5 FL.1.5.2 FL.9 FU.5 XBB.1.22.2 XBB.1.5.78 XBB.1.5.74 XBB.1.9.6	0.33990100 0.29949942 0.21862797 0.13289756 0.00071136 0.00066756 0.00064208 0.00053292 0.00053110 0.00036751 0.00027586 0.00026255 0.00021805 0.00021416 0.00019637 0.00019487 0.00018489 0.00018275 0.00018222 0.00017940 0.00017849 0.00017492 0.00017194 0.00016356 0.00013814 0.00013414 0.00012718 0.00012718 0.00011967 0.00011387 0.00011303 0.00010512 0.00010442 0.00010283 0.00010156	8.010918288040122	89.93077617630338
SRR26054368.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.5018959812993564), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.2399918784893763), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.14581481482514136), ('Other', 0.11007051684941548), ('XBB* (XBB.X)', 0.0009913559931790988)]	XBB.1.16.12 HN.1 FL.4.8 XBB.1.5.59 XBB.1.9.1-like EG.5.1 FL.1.5.1 FL.1.5 FL.27 FL.30 FL.2.5 FL.18 XBB.1.16.10 FY.6 FL.29 XBB.1.5.2 XBB.1.5.55 XBB.1.5.101 XBB.1.16.5 XBB.1.5.50 XBB.1.5.3 XBB.1.5.67 HQ.1 FL.2.3 GK.1.1 FL.9 XBB.1.5.80 FL.7 FL.20 XBB.1.16.16 HR.1 FE.1.1.4 FL.26.1 XBB.1.16.6 FL.2.6 XBB.1.24.1 FL.8 FP.2.1.2 FL.4.2 XBB.1.16.14 FL.3.1 EK.2.1 EK.2 EU.1.1.1	0.23857917 0.22013700 0.17187507 0.14304909 0.11007052 0.05535082 0.02508684 0.02319016 0.00138122 0.00133950 0.00097371 0.00076181 0.00073009 0.00060478 0.00054784 0.00035638 0.00031496 0.00030248 0.00029123 0.00027174 0.00026476 0.00024316 0.00024289 0.00017468 0.00016400 0.00016106 0.00015413 0.00015297 0.00014782 0.00014526 0.00013511 0.00013439 0.00013219 0.00012989 0.00012834 0.00012728 0.00012665 0.00012491 0.00012177 0.00011624 0.00010653 0.00010577 0.00010573 0.00010460	8.49530352286865	74.66140521017958
SRR26269776.variants.tsv	[('Other', 0.9705383888075877), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.02373400000010954), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.005727611188747182)]	Misc(9) Misc(11) XBB.1.16-like FL.1-like XBB.1.16 XBB-like XBB.2.3-like XBB.1-like(1) XBB.1.16.13-like GK.1-like EG.5.1.1-like HK.3.1 GJ.1.2-like	0.67225657 0.10538339 0.09145846 0.03030300 0.02373400 0.01980200 0.01251743 0.01102576 0.00980754 0.00821918 0.00588909 0.00572761 0.00387597	0.14117580113345435	27.398588770357488
SRR26030345.variants.tsv	[('Other', 0.9999999999966126)]	Misc	1.00000000	3.025229286546559e-12	7.9791325285088455
SRR26162949.variants.tsv	[('XBB* (XBB.X)', 0.4492824526045252), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.3582471716566796), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.11010671988064595), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.07801182433974138), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.0012862094157916474), ('Other', 0.0007729047185182635)]	FY.5 EG.6 EG.2 XBB.1.5.10 XBB.1.16.6 GK.3 FL.2 FL.30 XBB.1.16.9 XBB.1.16.19 HS.1 GS.4 FL.21-like XBB.1.16.10 EG.2.5 EG.5.1 XBB.1.16.14 HG.2 GK.1.1 XBB.1.9.7 FL.2.3 EG.5.1.5 EG.9.1 XBB.1.5.81 XBB.1.16.7 XBB.1.16.8 HF.1.1 EG.2.4 FL.5.1 FL.4.1.1 FY.4.2 FZ.1 GS.4.1 FU.3.1 FL.10.1 XBW XBB.1.16.15 FL.2.2 FL.15 XBB.1.42.1 XBB.1.45.1 GA.6.1 EU.1.1.3 XBB.1.16.5	0.44882177 0.18044389 0.16122818 0.09238837 0.07397158 0.01604940 0.01202915 0.00141643 0.00097656 0.00095147 0.00080100 0.00074109 0.00064836 0.00064662 0.00063057 0.00052675 0.00049875 0.00041113 0.00037305 0.00032031 0.00028156 0.00027488 0.00027034 0.00025672 0.00020738 0.00020555 0.00019733 0.00015911 0.00015599 0.00015301 0.00013998 0.00013482 0.00013399 0.00013349 0.00012857 0.00012454 0.00012164 0.00011617 0.00011226 0.00010841 0.00010650 0.00010580 0.00010337 0.00010144	9.510598070230255	88.21188509514096
SRR26071831.variants.tsv	[('Other', 0.6200143999816923), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.3572582999967798), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.02272729999987625)]	Misc(9) XBB.1.16 XBB.1.16-like XBB.1.5.68-like HZ.2 JF.2	0.36324300 0.33453100 0.21699870 0.03977270 0.02272730 0.02272730	0.20490793908325966	25.843560846737784
SRR26269745.variants.tsv	[('Other', 0.7000416914552576), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.24740324852139542), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.04312109999964443), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.009433959999203686)]	Misc(1) FL.10.2 Misc(6) XBB.1.16 EG.5.1.1-like HK.3.1 XBB.1-like(2) B.1.1.224 CH.1.1.18	0.56770505 0.23076900 0.08683479 0.04312110 0.01982405 0.01663425 0.01515150 0.01052630 0.00943396	0.13471961097950175	23.526067618633583
SRR26071784.variants.tsv	[('Other', 0.9999999999968625)]	Misc B.1.213	0.84162900 0.15837100	2.363731974595167e-12	7.584523291977393
